YEAR,FLAG_CODE,FLEET_CODE,FISHERY_TYPE,FISHERY_CODE,SCHOOL_TYPE_CODE,ASSIGNED_AREA,SPECIES_CODE,CATCH_MT
1950,COM,COM,ART,HL,UNCL,NJA_COM,BET,13.61
1950,COM,COM,ART,HL,UNCL,NJA_COM,SKJ,20
1950,COM,COM,ART,HL,UNCL,NJA_COM,SWO,13.09
1950,COM,COM,ART,HL,UNCL,NJA_COM,YFT,180
1950,COM,COM,ART,TL,UNCL,NJA_COM,SWO,0.52
1950,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,ALB,3.68
1950,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,SKJ,2.95
1950,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,YFT,66.73
1950,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,ALB,2.32
1950,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,SKJ,12.05
1950,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,YFT,12.27
1950,IDN,IDN,ART,GI,UNCL,NJA_IDN,ALB,0.23
1950,IDN,IDN,ART,GI,UNCL,NJA_IDN,BET,2.19
1950,IDN,IDN,ART,GI,UNCL,NJA_IDN,SKJ,168.01
1950,IDN,IDN,ART,GI,UNCL,NJA_IDN,SWO,0.58
1950,IDN,IDN,ART,GI,UNCL,NJA_IDN,YFT,37.5
1950,IDN,IDN,ART,TL,UNCL,NJA_IDN,ALB,1.91
1950,IDN,IDN,ART,TL,UNCL,NJA_IDN,BET,2.91
1950,IDN,IDN,ART,TL,UNCL,NJA_IDN,SKJ,286.9
1950,IDN,IDN,ART,TL,UNCL,NJA_IDN,SWO,0.1
1950,IDN,IDN,ART,TL,UNCL,NJA_IDN,YFT,92.58
1950,IND,IND,ART,GI,UNCL,NJA_IND,SKJ,36.57
1950,IND,IND,ART,GI,UNCL,NJA_IND,SWO,14.95
1950,IND,IND,ART,GI,UNCL,NJA_IND,YFT,95.21
1950,IND,IND,ART,HL,UNCL,NJA_IND,SKJ,5.31
1950,IND,IND,ART,HL,UNCL,NJA_IND,SWO,12.96
1950,IND,IND,ART,HL,UNCL,NJA_IND,YFT,49.17
1950,IND,IND,ART,OT,UNCL,NJA_IND,SKJ,2.77
1950,IND,IND,ART,OT,UNCL,NJA_IND,YFT,41.07
1950,IND,IND,ART,PL,UNCL,NJA_IND,SKJ,228.2
1950,IND,IND,ART,PL,UNCL,NJA_IND,YFT,204.78
1950,IND,IND,ART,TL,UNCL,NJA_IND,SKJ,120.15
1950,IND,IND,ART,TL,UNCL,NJA_IND,SWO,1.18
1950,IND,IND,ART,TL,UNCL,NJA_IND,YFT,239.41
1950,IRN,IRN,ART,GI,UNCL,NJA_IRN,YFT,59.97
1950,IRN,IRN,IND,GI,UNCL,NJA_ARE,YFT,26.6
1950,IRN,IRN,IND,GI,UNCL,NJA_QAT,YFT,2.55
1950,IRN,IRN,IND,GI,UNCL,NJA_SAU,YFT,0.83
1950,LKA,LKA,ART,GI,UNCL,NJA_LKA,SKJ,304.1
1950,LKA,LKA,ART,GI,UNCL,NJA_LKA,YFT,130.69
1950,LKA,LKA,ART,OT,UNCL,NJA_LKA,SKJ,100.27
1950,LKA,LKA,ART,OT,UNCL,NJA_LKA,YFT,50.13
1950,LKA,LKA,ART,PL,UNCL,NJA_LKA,SKJ,772.33
1950,LKA,LKA,ART,PL,UNCL,NJA_LKA,YFT,233.47
1950,LKA,LKA,ART,TL,UNCL,NJA_LKA,SKJ,203.34
1950,LKA,LKA,ART,TL,UNCL,NJA_LKA,YFT,109.57
1950,MDG,MDG,ART,TL,UNCL,NJA_MDG,BET,2.47
1950,MDG,MDG,ART,TL,UNCL,NJA_MDG,SKJ,77.38
1950,MDG,MDG,ART,TL,UNCL,NJA_MDG,YFT,62.62
1950,MDV,MDV,ART,PL,UNCL,NJA_MDV,SKJ,8000
1950,MDV,MDV,ART,PL,UNCL,NJA_MDV,YFT,1500
1950,OMN,OMN,ART,GI,UNCL,NJA_OMN,SKJ,9.57
1950,OMN,OMN,ART,GI,UNCL,NJA_OMN,YFT,373.79
1950,OMN,OMN,ART,HL,UNCL,NJA_OMN,SKJ,0.1
1950,OMN,OMN,ART,HL,UNCL,NJA_OMN,YFT,163.91
1950,OMN,OMN,ART,TL,UNCL,NJA_OMN,YFT,4.79
1950,PAK,PAK,ART,GI,UNCL,NJA_PAK,SKJ,239.5
1950,PAK,PAK,ART,GI,UNCL,NJA_PAK,YFT,175.5
1950,PAK,PAK,IND,GI,UNCL,NJA_IND,SKJ,28.93
1950,PAK,PAK,IND,GI,UNCL,NJA_IND,YFT,21.2
1950,PAK,PAK,IND,GI,UNCL,NJA_OMN,SKJ,25.22
1950,PAK,PAK,IND,GI,UNCL,NJA_OMN,YFT,18.48
1950,PAK,PAK,IND,GI,UNCL,HIGH_SEAS,SKJ,185.34
1950,PAK,PAK,IND,GI,UNCL,HIGH_SEAS,YFT,135.82
1950,YEM,YEM,ART,GI,UNCL,NJA_YEM,ALB,0
1950,YEM,YEM,ART,GI,UNCL,NJA_YEM,BET,0.13
1950,YEM,YEM,ART,GI,UNCL,NJA_YEM,SKJ,7.77
1950,YEM,YEM,ART,GI,UNCL,NJA_YEM,YFT,11.28
1950,YEM,YEM,ART,HL,UNCL,NJA_YEM,ALB,0.01
1950,YEM,YEM,ART,HL,UNCL,NJA_YEM,BET,0.11
1950,YEM,YEM,ART,HL,UNCL,NJA_YEM,SKJ,0.66
1950,YEM,YEM,ART,HL,UNCL,NJA_YEM,YFT,216.62
1950,YEM,YEM,ART,TL,UNCL,NJA_YEM,ALB,0
1950,YEM,YEM,ART,TL,UNCL,NJA_YEM,BET,0.14
1950,YEM,YEM,ART,TL,UNCL,NJA_YEM,SKJ,2.7
1950,YEM,YEM,ART,TL,UNCL,NJA_YEM,YFT,1.77
1951,COM,COM,ART,HL,UNCL,NJA_COM,BET,13.52
1951,COM,COM,ART,HL,UNCL,NJA_COM,SKJ,21.18
1951,COM,COM,ART,HL,UNCL,NJA_COM,SWO,13.09
1951,COM,COM,ART,HL,UNCL,NJA_COM,YFT,178.82
1951,COM,COM,ART,TL,UNCL,NJA_COM,SWO,0.52
1951,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,ALB,3.68
1951,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,SKJ,2.95
1951,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,YFT,66.73
1951,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,ALB,2.32
1951,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,SKJ,12.05
1951,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,YFT,12.27
1951,IDN,IDN,ART,GI,UNCL,NJA_IDN,ALB,1.33
1951,IDN,IDN,ART,GI,UNCL,NJA_IDN,BET,12.61
1951,IDN,IDN,ART,GI,UNCL,NJA_IDN,SKJ,968.73
1951,IDN,IDN,ART,GI,UNCL,NJA_IDN,SWO,3.37
1951,IDN,IDN,ART,GI,UNCL,NJA_IDN,YFT,216.23
1951,IDN,IDN,ART,TL,UNCL,NJA_IDN,ALB,11.04
1951,IDN,IDN,ART,TL,UNCL,NJA_IDN,BET,16.79
1951,IDN,IDN,ART,TL,UNCL,NJA_IDN,SKJ,1654.23
1951,IDN,IDN,ART,TL,UNCL,NJA_IDN,SWO,0.55
1951,IDN,IDN,ART,TL,UNCL,NJA_IDN,YFT,533.79
1951,IND,IND,ART,GI,UNCL,NJA_IND,SKJ,35.73
1951,IND,IND,ART,GI,UNCL,NJA_IND,SWO,11.96
1951,IND,IND,ART,GI,UNCL,NJA_IND,YFT,29.04
1951,IND,IND,ART,HL,UNCL,NJA_IND,SKJ,5.19
1951,IND,IND,ART,HL,UNCL,NJA_IND,SWO,10.37
1951,IND,IND,ART,HL,UNCL,NJA_IND,YFT,15
1951,IND,IND,ART,OT,UNCL,NJA_IND,SKJ,2.71
1951,IND,IND,ART,OT,UNCL,NJA_IND,YFT,12.53
1951,IND,IND,ART,PL,UNCL,NJA_IND,SKJ,222.97
1951,IND,IND,ART,PL,UNCL,NJA_IND,YFT,62.47
1951,IND,IND,ART,TL,UNCL,NJA_IND,SKJ,117.4
1951,IND,IND,ART,TL,UNCL,NJA_IND,SWO,0.94
1951,IND,IND,ART,TL,UNCL,NJA_IND,YFT,73.03
1951,IRN,IRN,ART,GI,UNCL,NJA_IRN,YFT,59.97
1951,IRN,IRN,IND,GI,UNCL,NJA_ARE,YFT,26.6
1951,IRN,IRN,IND,GI,UNCL,NJA_QAT,YFT,2.55
1951,IRN,IRN,IND,GI,UNCL,NJA_SAU,YFT,0.83
1951,LKA,LKA,ART,GI,UNCL,NJA_LKA,SKJ,454.75
1951,LKA,LKA,ART,GI,UNCL,NJA_LKA,YFT,195.43
1951,LKA,LKA,ART,OT,UNCL,NJA_LKA,SKJ,149.94
1951,LKA,LKA,ART,OT,UNCL,NJA_LKA,YFT,74.97
1951,LKA,LKA,ART,PL,UNCL,NJA_LKA,SKJ,1154.95
1951,LKA,LKA,ART,PL,UNCL,NJA_LKA,YFT,349.13
1951,LKA,LKA,ART,TL,UNCL,NJA_LKA,SKJ,304.07
1951,LKA,LKA,ART,TL,UNCL,NJA_LKA,YFT,163.86
1951,MDG,MDG,ART,TL,UNCL,NJA_MDG,BET,2.62
1951,MDG,MDG,ART,TL,UNCL,NJA_MDG,SKJ,82.16
1951,MDG,MDG,ART,TL,UNCL,NJA_MDG,YFT,66.49
1951,MDV,MDV,ART,PL,UNCL,NJA_MDV,SKJ,8000
1951,MDV,MDV,ART,PL,UNCL,NJA_MDV,YFT,1500
1951,OMN,OMN,ART,GI,UNCL,NJA_OMN,SKJ,9.57
1951,OMN,OMN,ART,GI,UNCL,NJA_OMN,YFT,373.79
1951,OMN,OMN,ART,HL,UNCL,NJA_OMN,SKJ,0.1
1951,OMN,OMN,ART,HL,UNCL,NJA_OMN,YFT,163.91
1951,OMN,OMN,ART,TL,UNCL,NJA_OMN,YFT,4.79
1951,PAK,PAK,ART,GI,UNCL,NJA_PAK,SKJ,239.5
1951,PAK,PAK,ART,GI,UNCL,NJA_PAK,YFT,175.5
1951,PAK,PAK,IND,GI,UNCL,NJA_IND,SKJ,28.93
1951,PAK,PAK,IND,GI,UNCL,NJA_IND,YFT,21.2
1951,PAK,PAK,IND,GI,UNCL,NJA_OMN,SKJ,25.22
1951,PAK,PAK,IND,GI,UNCL,NJA_OMN,YFT,18.48
1951,PAK,PAK,IND,GI,UNCL,HIGH_SEAS,SKJ,185.34
1951,PAK,PAK,IND,GI,UNCL,HIGH_SEAS,YFT,135.82
1951,YEM,YEM,ART,GI,UNCL,NJA_YEM,ALB,0
1951,YEM,YEM,ART,GI,UNCL,NJA_YEM,BET,0.13
1951,YEM,YEM,ART,GI,UNCL,NJA_YEM,SKJ,7.77
1951,YEM,YEM,ART,GI,UNCL,NJA_YEM,YFT,11.28
1951,YEM,YEM,ART,HL,UNCL,NJA_YEM,ALB,0.01
1951,YEM,YEM,ART,HL,UNCL,NJA_YEM,BET,0.11
1951,YEM,YEM,ART,HL,UNCL,NJA_YEM,SKJ,0.66
1951,YEM,YEM,ART,HL,UNCL,NJA_YEM,YFT,216.62
1951,YEM,YEM,ART,TL,UNCL,NJA_YEM,ALB,0
1951,YEM,YEM,ART,TL,UNCL,NJA_YEM,BET,0.14
1951,YEM,YEM,ART,TL,UNCL,NJA_YEM,SKJ,2.7
1951,YEM,YEM,ART,TL,UNCL,NJA_YEM,YFT,1.77
1952,COM,COM,ART,HL,UNCL,NJA_COM,BET,6.72
1952,COM,COM,ART,HL,UNCL,NJA_COM,SKJ,11.18
1952,COM,COM,ART,HL,UNCL,NJA_COM,SWO,6.54
1952,COM,COM,ART,HL,UNCL,NJA_COM,YFT,88.82
1952,COM,COM,ART,TL,UNCL,NJA_COM,SWO,0.26
1952,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,ALB,3.68
1952,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,SKJ,2.95
1952,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,YFT,66.73
1952,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,ALB,2.32
1952,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,SKJ,12.05
1952,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,YFT,12.27
1952,IDN,IDN,ART,GI,UNCL,NJA_IDN,ALB,1.45
1952,IDN,IDN,ART,GI,UNCL,NJA_IDN,BET,13.7
1952,IDN,IDN,ART,GI,UNCL,NJA_IDN,SKJ,1052.93
1952,IDN,IDN,ART,GI,UNCL,NJA_IDN,SWO,3.66
1952,IDN,IDN,ART,GI,UNCL,NJA_IDN,YFT,235.02
1952,IDN,IDN,ART,TL,UNCL,NJA_IDN,ALB,12
1952,IDN,IDN,ART,TL,UNCL,NJA_IDN,BET,18.25
1952,IDN,IDN,ART,TL,UNCL,NJA_IDN,SKJ,1798.01
1952,IDN,IDN,ART,TL,UNCL,NJA_IDN,SWO,0.6
1952,IDN,IDN,ART,TL,UNCL,NJA_IDN,YFT,580.18
1952,IND,IND,ART,GI,UNCL,NJA_IND,SKJ,35.64
1952,IND,IND,ART,GI,UNCL,NJA_IND,SWO,11.65
1952,IND,IND,ART,GI,UNCL,NJA_IND,YFT,25.6
1952,IND,IND,ART,HL,UNCL,NJA_IND,SKJ,5.17
1952,IND,IND,ART,HL,UNCL,NJA_IND,SWO,10.1
1952,IND,IND,ART,HL,UNCL,NJA_IND,YFT,13.22
1952,IND,IND,ART,OT,UNCL,NJA_IND,SKJ,2.7
1952,IND,IND,ART,OT,UNCL,NJA_IND,YFT,11.04
1952,IND,IND,ART,PL,UNCL,NJA_IND,SKJ,222.39
1952,IND,IND,ART,PL,UNCL,NJA_IND,YFT,55.06
1952,IND,IND,ART,TL,UNCL,NJA_IND,SKJ,117.09
1952,IND,IND,ART,TL,UNCL,NJA_IND,SWO,0.92
1952,IND,IND,ART,TL,UNCL,NJA_IND,YFT,64.37
1952,IRN,IRN,ART,GI,UNCL,NJA_IRN,YFT,59.97
1952,IRN,IRN,IND,GI,UNCL,NJA_ARE,YFT,26.6
1952,IRN,IRN,IND,GI,UNCL,NJA_QAT,YFT,2.55
1952,IRN,IRN,IND,GI,UNCL,NJA_SAU,YFT,0.83
1952,JPN,JPN,IND,LL,UNCL,NJA_AUS,ALB,40.71
1952,JPN,JPN,IND,LL,UNCL,NJA_AUS,BET,136.28
1952,JPN,JPN,IND,LL,UNCL,NJA_AUS,SKJ,11.93
1952,JPN,JPN,IND,LL,UNCL,NJA_AUS,SWO,5.73
1952,JPN,JPN,IND,LL,UNCL,NJA_AUS,YFT,1909.25
1952,JPN,JPN,IND,LL,UNCL,NJA_IDN,ALB,11.15
1952,JPN,JPN,IND,LL,UNCL,NJA_IDN,BET,114.89
1952,JPN,JPN,IND,LL,UNCL,NJA_IDN,SKJ,6.87
1952,JPN,JPN,IND,LL,UNCL,NJA_IDN,SWO,3.35
1952,JPN,JPN,IND,LL,UNCL,NJA_IDN,YFT,1476.63
1952,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,ALB,9.14
1952,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,BET,28.82
1952,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,SWO,0.92
1952,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,YFT,297.12
1952,LKA,LKA,ART,GI,UNCL,NJA_LKA,SKJ,353.56
1952,LKA,LKA,ART,GI,UNCL,NJA_LKA,YFT,151.95
1952,LKA,LKA,ART,OT,UNCL,NJA_LKA,SKJ,116.58
1952,LKA,LKA,ART,OT,UNCL,NJA_LKA,YFT,58.29
1952,LKA,LKA,ART,PL,UNCL,NJA_LKA,SKJ,897.96
1952,LKA,LKA,ART,PL,UNCL,NJA_LKA,YFT,271.44
1952,LKA,LKA,ART,TL,UNCL,NJA_LKA,SKJ,236.41
1952,LKA,LKA,ART,TL,UNCL,NJA_LKA,YFT,127.4
1952,MDG,MDG,ART,TL,UNCL,NJA_MDG,BET,2.78
1952,MDG,MDG,ART,TL,UNCL,NJA_MDG,SKJ,87.13
1952,MDG,MDG,ART,TL,UNCL,NJA_MDG,YFT,70.51
1952,MDV,MDV,ART,PL,UNCL,NJA_MDV,SKJ,8000
1952,MDV,MDV,ART,PL,UNCL,NJA_MDV,YFT,1500
1952,OMN,OMN,ART,GI,UNCL,NJA_OMN,SKJ,11.96
1952,OMN,OMN,ART,GI,UNCL,NJA_OMN,YFT,467.23
1952,OMN,OMN,ART,HL,UNCL,NJA_OMN,SKJ,0.13
1952,OMN,OMN,ART,HL,UNCL,NJA_OMN,YFT,204.89
1952,OMN,OMN,ART,TL,UNCL,NJA_OMN,YFT,5.98
1952,PAK,PAK,ART,GI,UNCL,NJA_PAK,SKJ,239.5
1952,PAK,PAK,ART,GI,UNCL,NJA_PAK,YFT,175.5
1952,PAK,PAK,IND,GI,UNCL,NJA_IND,SKJ,28.93
1952,PAK,PAK,IND,GI,UNCL,NJA_IND,YFT,21.2
1952,PAK,PAK,IND,GI,UNCL,NJA_OMN,SKJ,25.22
1952,PAK,PAK,IND,GI,UNCL,NJA_OMN,YFT,18.48
1952,PAK,PAK,IND,GI,UNCL,HIGH_SEAS,SKJ,185.34
1952,PAK,PAK,IND,GI,UNCL,HIGH_SEAS,YFT,135.82
1952,YEM,YEM,ART,GI,UNCL,NJA_YEM,ALB,0
1952,YEM,YEM,ART,GI,UNCL,NJA_YEM,BET,0.16
1952,YEM,YEM,ART,GI,UNCL,NJA_YEM,SKJ,9.71
1952,YEM,YEM,ART,GI,UNCL,NJA_YEM,YFT,14.1
1952,YEM,YEM,ART,HL,UNCL,NJA_YEM,ALB,0.01
1952,YEM,YEM,ART,HL,UNCL,NJA_YEM,BET,0.14
1952,YEM,YEM,ART,HL,UNCL,NJA_YEM,SKJ,0.83
1952,YEM,YEM,ART,HL,UNCL,NJA_YEM,YFT,271.02
1952,YEM,YEM,ART,TL,UNCL,NJA_YEM,ALB,0
1952,YEM,YEM,ART,TL,UNCL,NJA_YEM,BET,0.18
1952,YEM,YEM,ART,TL,UNCL,NJA_YEM,SKJ,3.37
1952,YEM,YEM,ART,TL,UNCL,NJA_YEM,YFT,2.21
1953,COM,COM,ART,HL,UNCL,NJA_COM,BET,6.67
1953,COM,COM,ART,HL,UNCL,NJA_COM,SKJ,11.76
1953,COM,COM,ART,HL,UNCL,NJA_COM,SWO,6.54
1953,COM,COM,ART,HL,UNCL,NJA_COM,YFT,88.24
1953,COM,COM,ART,TL,UNCL,NJA_COM,SWO,0.26
1953,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,ALB,3.68
1953,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,SKJ,2.95
1953,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,YFT,66.73
1953,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,ALB,2.32
1953,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,SKJ,12.05
1953,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,YFT,12.27
1953,IDN,IDN,ART,GI,UNCL,NJA_IDN,ALB,1.47
1953,IDN,IDN,ART,GI,UNCL,NJA_IDN,BET,13.91
1953,IDN,IDN,ART,GI,UNCL,NJA_IDN,SKJ,1068.85
1953,IDN,IDN,ART,GI,UNCL,NJA_IDN,SWO,3.72
1953,IDN,IDN,ART,GI,UNCL,NJA_IDN,YFT,238.57
1953,IDN,IDN,ART,TL,UNCL,NJA_IDN,ALB,12.18
1953,IDN,IDN,ART,TL,UNCL,NJA_IDN,BET,18.53
1953,IDN,IDN,ART,TL,UNCL,NJA_IDN,SKJ,1825.19
1953,IDN,IDN,ART,TL,UNCL,NJA_IDN,SWO,0.61
1953,IDN,IDN,ART,TL,UNCL,NJA_IDN,YFT,588.95
1953,IND,IND,ART,GI,UNCL,NJA_IND,SKJ,35.55
1953,IND,IND,ART,GI,UNCL,NJA_IND,SWO,11.75
1953,IND,IND,ART,GI,UNCL,NJA_IND,YFT,29.19
1953,IND,IND,ART,HL,UNCL,NJA_IND,SKJ,5.16
1953,IND,IND,ART,HL,UNCL,NJA_IND,SWO,10.19
1953,IND,IND,ART,HL,UNCL,NJA_IND,YFT,15.08
1953,IND,IND,ART,OT,UNCL,NJA_IND,SKJ,2.69
1953,IND,IND,ART,OT,UNCL,NJA_IND,YFT,12.59
1953,IND,IND,ART,PL,UNCL,NJA_IND,SKJ,221.81
1953,IND,IND,ART,PL,UNCL,NJA_IND,YFT,62.79
1953,IND,IND,ART,TL,UNCL,NJA_IND,SKJ,116.79
1953,IND,IND,ART,TL,UNCL,NJA_IND,SWO,0.93
1953,IND,IND,ART,TL,UNCL,NJA_IND,YFT,73.4
1953,IRN,IRN,ART,GI,UNCL,NJA_IRN,YFT,59.97
1953,IRN,IRN,IND,GI,UNCL,NJA_ARE,YFT,26.6
1953,IRN,IRN,IND,GI,UNCL,NJA_QAT,YFT,2.55
1953,IRN,IRN,IND,GI,UNCL,NJA_SAU,YFT,0.83
1953,JPN,JPN,IND,LL,UNCL,NJA_AUS,ALB,325.52
1953,JPN,JPN,IND,LL,UNCL,NJA_AUS,BET,387.61
1953,JPN,JPN,IND,LL,UNCL,NJA_AUS,SKJ,15.54
1953,JPN,JPN,IND,LL,UNCL,NJA_AUS,SWO,12.99
1953,JPN,JPN,IND,LL,UNCL,NJA_AUS,YFT,2523.16
1953,JPN,JPN,IND,LL,UNCL,NJA_IDN,ALB,321.17
1953,JPN,JPN,IND,LL,UNCL,NJA_IDN,BET,657.47
1953,JPN,JPN,IND,LL,UNCL,NJA_IDN,SKJ,10.5
1953,JPN,JPN,IND,LL,UNCL,NJA_IDN,SWO,10.39
1953,JPN,JPN,IND,LL,UNCL,NJA_IDN,YFT,2251.06
1953,JPN,JPN,IND,LL,UNCL,NJA_TLS,BET,0.08
1953,JPN,JPN,IND,LL,UNCL,NJA_TLS,SWO,0
1953,JPN,JPN,IND,LL,UNCL,NJA_TLS,YFT,1.4
1953,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,ALB,447.3
1953,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,BET,607.83
1953,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,SKJ,8.45
1953,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,SWO,7.62
1953,JPN,JPN,IND,LL,UNCL,HIGH_SEAS,YFT,1981.36
1953,LKA,LKA,ART,GI,UNCL,NJA_LKA,SKJ,253.73
1953,LKA,LKA,ART,GI,UNCL,NJA_LKA,YFT,109.04
1953,LKA,LKA,ART,OT,UNCL,NJA_LKA,SKJ,83.66
1953,LKA,LKA,ART,OT,UNCL,NJA_LKA,YFT,41.83
1953,LKA,LKA,ART,PL,UNCL,NJA_LKA,SKJ,644.41
1953,LKA,LKA,ART,PL,UNCL,NJA_LKA,YFT,194.8
1953,LKA,LKA,ART,TL,UNCL,NJA_LKA,SKJ,169.66
1953,LKA,LKA,ART,TL,UNCL,NJA_LKA,YFT,91.43
1953,MDG,MDG,ART,TL,UNCL,NJA_MDG,BET,2.94
1953,MDG,MDG,ART,TL,UNCL,NJA_MDG,SKJ,92.16
1953,MDG,MDG,ART,TL,UNCL,NJA_MDG,YFT,74.58
1953,MDV,MDV,ART,PL,UNCL,NJA_MDV,SKJ,9000
1953,MDV,MDV,ART,PL,UNCL,NJA_MDV,YFT,1500
1953,OMN,OMN,ART,GI,UNCL,NJA_OMN,SKJ,11.96
1953,OMN,OMN,ART,GI,UNCL,NJA_OMN,YFT,467.23
1953,OMN,OMN,ART,HL,UNCL,NJA_OMN,SKJ,0.13
1953,OMN,OMN,ART,HL,UNCL,NJA_OMN,YFT,204.89
1953,OMN,OMN,ART,TL,UNCL,NJA_OMN,YFT,5.98
1953,PAK,PAK,ART,GI,UNCL,NJA_PAK,SKJ,364.5
1953,PAK,PAK,ART,GI,UNCL,NJA_PAK,YFT,267.5
1953,PAK,PAK,IND,GI,UNCL,NJA_IND,SKJ,44.03
1953,PAK,PAK,IND,GI,UNCL,NJA_IND,YFT,32.32
1953,PAK,PAK,IND,GI,UNCL,NJA_OMN,SKJ,38.38
1953,PAK,PAK,IND,GI,UNCL,NJA_OMN,YFT,28.17
1953,PAK,PAK,IND,GI,UNCL,HIGH_SEAS,SKJ,282.08
1953,PAK,PAK,IND,GI,UNCL,HIGH_SEAS,YFT,207.01
1953,YEM,YEM,ART,GI,UNCL,NJA_YEM,ALB,0
1953,YEM,YEM,ART,GI,UNCL,NJA_YEM,BET,0.16
1953,YEM,YEM,ART,GI,UNCL,NJA_YEM,SKJ,9.71
1953,YEM,YEM,ART,GI,UNCL,NJA_YEM,YFT,14.1
1953,YEM,YEM,ART,HL,UNCL,NJA_YEM,ALB,0.01
1953,YEM,YEM,ART,HL,UNCL,NJA_YEM,BET,0.14
1953,YEM,YEM,ART,HL,UNCL,NJA_YEM,SKJ,0.83
1953,YEM,YEM,ART,HL,UNCL,NJA_YEM,YFT,271.02
1953,YEM,YEM,ART,TL,UNCL,NJA_YEM,ALB,0
1953,YEM,YEM,ART,TL,UNCL,NJA_YEM,BET,0.18
1953,YEM,YEM,ART,TL,UNCL,NJA_YEM,SKJ,3.37
1953,YEM,YEM,ART,TL,UNCL,NJA_YEM,YFT,2.21
1954,COM,COM,ART,HL,UNCL,NJA_COM,BET,6.63
1954,COM,COM,ART,HL,UNCL,NJA_COM,SKJ,12.35
1954,COM,COM,ART,HL,UNCL,NJA_COM,SWO,6.54
1954,COM,COM,ART,HL,UNCL,NJA_COM,YFT,87.65
1954,COM,COM,ART,TL,UNCL,NJA_COM,SWO,0.26
1954,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,ALB,3.68
1954,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,SKJ,2.95
1954,EUR.REU,EUR,ART,HL,UNCL,NJA_EUR,YFT,66.73
1954,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,ALB,2.32
1954,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,SKJ,12.05
1954,EUR.REU,EUR,ART,TL,UNCL,NJA_EUR,YFT,12.27
1954,IDN,IDN,ART,GI,UNCL,NJA_IDN,ALB,1.82
1954,IDN,IDN,ART,GI,UNCL,NJA_IDN,BET,17.17
1954,IDN,IDN,ART,GI,UNCL,NJA_IDN,SKJ,1319.52
1954,IDN,IDN,ART,GI,UNCL,NJA_IDN,SWO,4.59
1954,IDN,IDN,ART,GI,UNCL,NJA_IDN,YFT,294.52
1954,IDN,IDN,ART,TL,UNCL,NJA_IDN,ALB,15.04
1954,IDN,IDN,ART,TL,UNCL,NJA_IDN,BET,22.87
1954,IDN,IDN,ART,TL,UNCL,NJA_IDN,SKJ,2253.24
1954,IDN,IDN,ART,TL,UNCL,NJA_IDN,SWO,0.75
1954,IDN,IDN,ART,TL,UNCL,NJA_IDN,YFT,727.08
1954,IND,IND,ART,GI,UNCL,NJA_IND,SKJ,35.73
1954,IND,IND,ART,GI,UNCL,NJA_IND,SWO,11.28
1954,IND,IND,ART,GI,UNCL,NJA_IND,YFT,51.05
1954,IND,IND,ART,HL,UNCL,NJA_IND,SKJ,5.19
1954,IND,IND,ART,HL,UNCL,NJA_IND,SWO,9.78
1954,IND,IND,ART,HL,UNCL,NJA_IND,YFT,26.36
1954,IND,IND,ART,OT,UNCL,NJA_IND,SKJ,2.71
1954,IND,IND,ART,OT,UNCL,NJA_IND,YFT,22.02
1954,IND,IND,ART,PL,UNCL,NJA_IND,SKJ,222.97
1954,IND,IND,ART,PL,UNCL,NJA_IND,YFT,109.8
1954,IND,IND,ART,TL,UNCL,NJA_IND,SKJ,117.4
